DonorID,Age,Gender,Location,JoinDate
DNR03883,53,Male,TAS,2022-12-24 22:59:27.552825
DNR03884,39,Other,SA,2015-10-13 22:59:27.552825
DNR03885,72,Other,SA,2019-11-11 22:59:27.552825
DNR03886,48,Male,WA,2017-04-23 22:59:27.552825
DNR03887,50,Female,ACT,2016-05-03 22:59:27.552825
DNR03888,41,Female,SA,2021-01-16 22:59:27.552825
DNR03889,78,Female,TAS,2021-01-12 22:59:27.552825
DNR03890,22,Female,ACT,2015-12-14 22:59:27.552825
DNR03891,71,Other,QLD,2022-04-16 22:59:27.552825
DNR03892,26,Other,SA,2018-01-04 22:59:27.552825
DNR03893,42,Male,NSW,2018-05-09 22:59:27.552825
DNR03894,38,Male,NT,2019-06-03 22:59:27.552825
DNR03895,55,Female,ACT,2016-04-19 22:59:27.552825
DNR03896,66,Male,NSW,2022-02-27 22:59:27.552825
DNR03897,71,Female,NSW,2022-11-05 22:59:27.552825
DNR03898,58,Female,ACT,2021-04-15 22:59:27.552825
DNR03899,25,Male,NSW,2021-11-27 22:59:27.552825
DNR03900,42,Female,ACT,2024-04-09 22:59:27.552825
DNR03901,29,Other,QLD,2019-11-19 22:59:27.552825
DNR03902,61,Female,QLD,2020-10-01 22:59:27.552825
DNR03903,18,Male,NT,2022-05-30 22:59:27.552825
DNR03904,78,Other,NT,2018-12-20 22:59:27.552825
DNR03905,29,Male,SA,2019-03-01 22:59:27.552825
DNR03906,34,Male,VIC,2015-05-26 22:59:27.552825
DNR03907,49,Male,ACT,2018-09-25 22:59:27.552825
DNR03908,29,Male,NSW,2017-09-07 22:59:27.552825
DNR03909,32,Female,NT,2015-11-05 22:59:27.552825
DNR03910,66,Male,QLD,2016-01-16 22:59:27.552825
DNR03911,22,Other,TAS,2018-04-03 22:59:27.552825
DNR03912,73,Female,NSW,2015-06-30 22:59:27.552825
DNR03913,36,Male,SA,2020-06-11 22:59:27.552825
DNR03914,63,Other,QLD,2020-04-03 22:59:27.552825
DNR03915,23,Male,TAS,2017-09-26 22:59:27.552825
DNR03916,52,Other,QLD,2022-07-10 22:59:27.552825
DNR03917,36,Other,ACT,2020-03-12 22:59:27.552825
DNR03918,21,Other,QLD,2015-10-11 22:59:27.552825
DNR03919,74,Female,NT,2018-02-27 22:59:27.552825
DNR03920,55,Female,NT,2020-10-11 22:59:27.552825
DNR03921,78,Other,WA,2021-01-04 22:59:27.552825
DNR03922,43,Female,QLD,2022-03-24 22:59:27.552825
DNR03923,26,Male,VIC,2020-01-16 22:59:27.552825
DNR03924,62,Female,NSW,2018-01-08 22:59:27.552825
DNR03925,39,Male,VIC,2017-08-11 22:59:27.552825
DNR03926,18,Female,SA,2017-12-21 22:59:27.552825
DNR03927,39,Female,NT,2019-07-26 22:59:27.552825
DNR03928,61,Male,TAS,2018-11-11 22:59:27.552825
DNR03929,43,Male,WA,2019-02-20 22:59:27.552825
DNR03930,53,Female,NT,2024-03-17 22:59:27.552825
DNR03931,27,Other,VIC,2016-04-19 22:59:27.552825
DNR03932,71,Female,ACT,2015-06-07 22:59:27.552825
DNR03933,32,Male,VIC,2016-08-15 22:59:27.552825
DNR03934,49,Female,TAS,2020-05-20 22:59:27.552825
DNR03935,63,Other,ACT,2019-10-29 22:59:27.552825
DNR03936,32,Male,NT,2016-01-01 22:59:27.552825
DNR03937,45,Other,TAS,2022-05-15 22:59:27.552825
DNR03938,30,Other,NSW,2015-11-27 22:59:27.552825
DNR03939,51,Male,SA,2020-03-13 22:59:27.552825
DNR03940,54,Other,QLD,2019-02-28 22:59:27.552825
DNR03941,41,Other,NT,2017-11-25 22:59:27.552825
DNR03942,29,Other,ACT,2019-07-13 22:59:27.552825
DNR03943,50,Male,ACT,2019-09-17 22:59:27.552825
DNR03944,55,Male,QLD,2017-09-06 22:59:27.552825
DNR03945,18,Other,SA,2022-01-15 22:59:27.552825
DNR03946,22,Male,TAS,2021-08-21 22:59:27.552825
DNR03947,22,Other,WA,2022-07-20 22:59:27.552825
DNR03948,35,Male,VIC,2016-06-11 22:59:27.552825
DNR03949,41,Other,NSW,2020-03-19 22:59:27.552825
DNR03950,69,Male,ACT,2019-01-17 22:59:27.552825
DNR03951,39,Female,TAS,2023-12-22 22:59:27.552825
DNR03952,45,Other,ACT,2018-06-04 22:59:27.552825
DNR03953,59,Other,VIC,2018-10-29 22:59:27.552825
DNR03954,41,Male,NSW,2017-09-11 22:59:27.552825
DNR03955,23,Male,SA,2019-10-07 22:59:27.552825
DNR03956,77,Other,SA,2017-07-04 22:59:27.552825
DNR03957,29,Other,QLD,2016-02-11 22:59:27.552825
DNR03958,65,Male,NT,2019-04-07 22:59:27.552825
DNR03959,79,Other,NT,2016-01-30 22:59:27.552825
DNR03960,72,Other,TAS,2023-08-11 22:59:27.552825
DNR03961,47,Male,NT,2018-12-03 22:59:27.552825
DNR03962,18,Female,QLD,2023-09-28 22:59:27.552825
DNR03963,27,Other,NT,2021-12-14 22:59:27.552825
DNR03964,72,Male,WA,2015-11-05 22:59:27.552825
DNR03965,22,Other,WA,2023-02-15 22:59:27.552825
DNR03966,27,Female,NSW,2017-07-26 22:59:27.552825
DNR03967,60,Female,VIC,2019-08-06 22:59:27.552825
DNR03968,65,Male,VIC,2021-06-04 22:59:27.552825
DNR03969,57,Female,VIC,2016-08-10 22:59:27.552825
DNR03970,22,Female,SA,2017-09-06 22:59:27.552825
DNR03971,41,Female,NT,2021-11-03 22:59:27.552825
DNR03972,48,Female,SA,2016-04-21 22:59:27.552825
DNR03973,78,Female,ACT,2022-01-07 22:59:27.552825
DNR03974,66,Female,VIC,2018-01-18 22:59:27.552825
DNR03975,59,Male,SA,2021-04-24 22:59:27.552825
DNR03976,61,Other,VIC,2019-10-03 22:59:27.552825
DNR03977,64,Male,NSW,2018-02-06 22:59:27.552825
DNR03978,77,Male,NSW,2021-01-20 22:59:27.552825
DNR03979,23,Female,TAS,2023-07-20 22:59:27.552825
DNR03980,57,Male,QLD,2019-08-01 22:59:27.552825
DNR03981,46,Female,QLD,2017-08-28 22:59:27.552825
DNR03982,25,Male,SA,2023-04-21 22:59:27.552825
DNR03983,53,Other,SA,2018-09-29 22:59:27.552825
DNR03984,41,Female,NSW,2017-05-08 22:59:27.552825
DNR03985,54,Other,ACT,2019-07-02 22:59:27.552825
DNR03986,68,Male,NSW,2017-04-14 22:59:27.552825
DNR03987,26,Other,TAS,2021-11-29 22:59:27.552825
DNR03988,43,Male,VIC,2021-09-11 22:59:27.552825
DNR03989,26,Female,QLD,2018-05-14 22:59:27.552825
DNR03990,30,Male,NSW,2019-03-09 22:59:27.552825
DNR03991,42,Other,WA,2022-03-10 22:59:27.552825
DNR03992,69,Female,TAS,2020-06-19 22:59:27.552825
DNR03993,23,Other,WA,2023-08-16 22:59:27.552825
DNR03994,79,Other,NSW,2022-06-04 22:59:27.552825
DNR03995,27,Other,ACT,2023-11-29 22:59:27.552825
DNR03996,53,Female,QLD,2022-05-03 22:59:27.552825
DNR03997,66,Male,QLD,2023-04-16 22:59:27.552825
DNR03998,79,Female,QLD,2022-02-23 22:59:27.552825
DNR03999,29,Female,VIC,2020-08-10 22:59:27.552825
DNR04000,58,Male,NT,2017-08-10 22:59:27.552825
DNR04001,52,Other,QLD,2017-11-27 22:59:27.552825
DNR04002,65,Female,QLD,2022-11-01 22:59:27.552825
DNR04003,36,Female,TAS,2018-03-27 22:59:27.552825
DNR04004,62,Female,QLD,2017-05-09 22:59:27.552825
DNR04005,21,Male,NT,2016-09-24 22:59:27.552825
DNR04006,53,Female,QLD,2021-07-22 22:59:27.552825
DNR04007,60,Other,QLD,2017-08-11 22:59:27.552825
DNR04008,58,Male,QLD,2017-09-14 22:59:27.552825
DNR04009,20,Other,QLD,2015-05-30 22:59:27.552825
DNR04010,59,Other,TAS,2020-05-03 22:59:27.552825
DNR04011,37,Other,WA,2021-12-08 22:59:27.552825
DNR04012,44,Male,VIC,2019-06-10 22:59:27.552825
DNR04013,30,Female,ACT,2018-08-07 22:59:27.552825
DNR04014,39,Male,ACT,2016-11-22 22:59:27.552825
DNR04015,77,Male,SA,2021-03-13 22:59:27.552825
DNR04016,38,Female,QLD,2015-12-31 22:59:27.552825
DNR04017,57,Other,ACT,2017-05-20 22:59:27.552825
DNR04018,77,Male,TAS,2017-07-07 22:59:27.552825
DNR04019,68,Female,TAS,2015-04-24 22:59:27.552825
DNR04020,36,Other,TAS,2023-04-26 22:59:27.552825
DNR04021,69,Other,ACT,2019-06-29 22:59:27.552825
DNR04022,76,Other,ACT,2016-07-25 22:59:27.552825
DNR04023,73,Male,QLD,2021-02-23 22:59:27.552825
DNR04024,28,Male,NT,2023-05-31 22:59:27.552825
DNR04025,75,Female,VIC,2021-05-12 22:59:27.552825
DNR04026,25,Male,ACT,2023-03-26 22:59:27.552825
DNR04027,33,Other,SA,2021-12-26 22:59:27.552825
DNR04028,73,Male,WA,2018-05-02 22:59:27.552825
DNR04029,65,Male,WA,2019-10-17 22:59:27.552825
DNR04030,23,Male,TAS,2017-05-15 22:59:27.552825
DNR04031,54,Female,NT,2019-10-07 22:59:27.552825
DNR04032,27,Male,SA,2024-03-15 22:59:27.552825
DNR04033,31,Female,VIC,2016-09-01 22:59:27.552825
DNR04034,62,Male,ACT,2021-01-08 22:59:27.552825
DNR04035,35,Male,ACT,2020-03-24 22:59:27.552825
DNR04036,71,Male,SA,2018-07-04 22:59:27.552825
DNR04037,23,Female,NT,2024-02-13 22:59:27.552825
DNR04038,29,Male,ACT,2020-05-10 22:59:27.552825
DNR04039,38,Other,NT,2015-12-29 22:59:27.552825
DNR04040,73,Male,NT,2016-10-09 22:59:27.552825
DNR04041,43,Female,ACT,2022-11-08 22:59:27.552825
DNR04042,60,Male,NT,2017-11-21 22:59:27.552825
DNR04043,28,Male,VIC,2016-03-04 22:59:27.552825
DNR04044,69,Male,NT,2023-08-29 22:59:27.552825
DNR04045,34,Other,QLD,2018-12-03 22:59:27.552825
DNR04046,69,Female,TAS,2015-08-23 22:59:27.552825
DNR04047,33,Female,VIC,2021-06-26 22:59:27.552825
DNR04048,20,Other,NSW,2021-03-05 22:59:27.552825
DNR04049,33,Female,ACT,2023-12-27 22:59:27.552825
DNR04050,67,Female,NT,2020-05-05 22:59:27.552825
DNR04051,32,Other,NT,2017-11-12 22:59:27.552825
DNR04052,50,Other,SA,2019-02-23 22:59:27.552825
DNR04053,74,Male,SA,2021-11-01 22:59:27.552825
DNR04054,49,Male,VIC,2021-04-22 22:59:27.552825
DNR04055,23,Female,WA,2017-07-11 22:59:27.552825
DNR04056,73,Male,NSW,2017-06-25 22:59:27.552825
DNR04057,26,Other,NT,2023-09-15 22:59:27.552825
DNR04058,60,Other,NT,2022-08-17 22:59:27.552825
DNR04059,18,Male,TAS,2021-01-01 22:59:27.552825
DNR04060,33,Other,QLD,2023-04-18 22:59:27.552825
DNR04061,43,Other,WA,2019-02-24 22:59:27.552825
DNR04062,70,Female,WA,2016-05-23 22:59:27.552825
DNR04063,76,Female,VIC,2016-07-27 22:59:27.552825
DNR04064,66,Female,ACT,2021-10-10 22:59:27.552825
DNR04065,36,Male,SA,2016-06-27 22:59:27.552825
DNR04066,41,Other,ACT,2023-02-11 22:59:27.552825
DNR04067,19,Female,NT,2017-02-23 22:59:27.552825
DNR04068,59,Other,VIC,2023-11-04 22:59:27.552825
DNR04069,64,Male,NT,2015-05-02 22:59:27.552825
DNR04070,32,Female,QLD,2015-10-10 22:59:27.552825
DNR04071,63,Other,SA,2015-04-26 22:59:27.552825
DNR04072,53,Other,QLD,2024-03-02 22:59:27.552825
DNR04073,44,Male,ACT,2017-04-26 22:59:27.552825
DNR04074,18,Other,ACT,2015-12-30 22:59:27.552825
DNR04075,69,Other,QLD,2020-07-30 22:59:27.552825
DNR04076,62,Female,ACT,2019-06-08 22:59:27.552825
DNR04077,38,Male,SA,2019-05-27 22:59:27.552825
DNR04078,48,Other,QLD,2022-05-24 22:59:27.552825
DNR04079,73,Female,NSW,2017-09-17 22:59:27.552825
DNR04080,79,Other,NSW,2021-09-13 22:59:27.552825
DNR04081,21,Other,QLD,2023-10-27 22:59:27.552825
DNR04082,59,Other,WA,2022-03-11 22:59:27.552825
DNR04083,34,Other,NSW,2023-12-04 22:59:27.552825
DNR04084,39,Female,NSW,2021-02-25 22:59:27.552825
DNR04085,38,Male,TAS,2019-02-27 22:59:27.552825
DNR04086,29,Male,NSW,2023-06-15 22:59:27.552825
DNR04087,37,Male,ACT,2015-12-14 22:59:27.552825
DNR04088,46,Male,QLD,2017-12-16 22:59:27.552825
DNR04089,19,Female,TAS,2020-07-08 22:59:27.552825
DNR04090,62,Other,NT,2015-07-12 22:59:27.552825
DNR04091,24,Female,NT,2021-11-07 22:59:27.552825
DNR04092,66,Male,NSW,2023-03-03 22:59:27.552825
DNR04093,38,Other,WA,2022-04-26 22:59:27.552825
DNR04094,65,Female,VIC,2020-09-28 22:59:27.552825
DNR04095,22,Female,ACT,2023-02-01 22:59:27.552825
DNR04096,60,Male,QLD,2016-10-14 22:59:27.552825
DNR04097,71,Male,SA,2017-09-08 22:59:27.552825
DNR04098,39,Male,WA,2023-06-21 22:59:27.552825
DNR04099,71,Female,NT,2022-01-25 22:59:27.552825
DNR04100,63,Female,ACT,2016-02-24 22:59:27.552825
DNR04101,31,Other,WA,2017-08-25 22:59:27.552825
DNR04102,30,Other,NSW,2019-12-23 22:59:27.552825
DNR04103,49,Female,SA,2016-08-18 22:59:27.552825
DNR04104,31,Male,NT,2016-07-27 22:59:27.552825
DNR04105,39,Female,QLD,2018-08-26 22:59:27.552825
DNR04106,73,Male,VIC,2015-09-23 22:59:27.552825
DNR04107,42,Other,QLD,2015-11-01 22:59:27.552825
DNR04108,34,Male,VIC,2022-12-09 22:59:27.552825
DNR04109,43,Male,NSW,2022-10-20 22:59:27.552825
DNR04110,21,Female,NSW,2021-02-19 22:59:27.552825
DNR04111,26,Female,SA,2016-12-23 22:59:27.552825
DNR04112,21,Male,SA,2022-11-28 22:59:27.552825
DNR04113,40,Female,NT,2021-07-28 22:59:27.552825
DNR04114,65,Female,ACT,2018-10-12 22:59:27.552825
DNR04115,77,Female,NT,2015-08-07 22:59:27.552825
DNR04116,22,Other,NSW,2021-04-27 22:59:27.552825
DNR04117,35,Male,ACT,2023-04-08 22:59:27.552825
DNR04118,20,Female,SA,2023-05-27 22:59:27.552825
DNR04119,65,Other,ACT,2023-02-07 22:59:27.552825
DNR04120,64,Male,ACT,2019-06-12 22:59:27.552825
DNR04121,69,Male,WA,2020-09-08 22:59:27.552825
DNR04122,37,Other,SA,2017-02-07 22:59:27.552825
DNR04123,23,Other,SA,2019-05-27 22:59:27.552825
DNR04124,66,Other,VIC,2019-02-12 22:59:27.552825
DNR04125,60,Other,SA,2021-03-05 22:59:27.552825
DNR04126,57,Male,VIC,2019-05-30 22:59:27.552825
DNR04127,71,Female,NSW,2024-04-08 22:59:27.552825
DNR04128,54,Female,ACT,2020-09-10 22:59:27.552825
DNR04129,24,Female,QLD,2022-08-15 22:59:27.552825
DNR04130,54,Other,NT,2015-09-06 22:59:27.552825
DNR04131,35,Other,NSW,2019-07-11 22:59:27.552825
DNR04132,78,Other,SA,2022-11-15 22:59:27.552825
DNR04133,65,Female,TAS,2017-06-03 22:59:27.552825
DNR04134,79,Female,WA,2022-03-01 22:59:27.552825
DNR04135,64,Other,QLD,2016-01-25 22:59:27.552825
DNR04136,71,Male,WA,2019-07-02 22:59:27.552825
DNR04137,30,Female,NSW,2020-07-09 22:59:27.552825
DNR04138,74,Female,VIC,2016-01-02 22:59:27.552825
DNR04139,79,Male,QLD,2022-06-21 22:59:27.552825
DNR04140,28,Male,QLD,2023-04-15 22:59:27.552825
DNR04141,26,Female,NSW,2019-05-26 22:59:27.552825
DNR04142,56,Other,QLD,2023-09-12 22:59:27.552825
DNR04143,53,Other,WA,2017-09-01 22:59:27.552825
DNR04144,61,Female,WA,2019-07-10 22:59:27.552825
DNR04145,22,Other,VIC,2021-04-06 22:59:27.552825
DNR04146,59,Other,NSW,2021-05-15 22:59:27.552825
DNR04147,20,Other,VIC,2021-02-05 22:59:27.552825
DNR04148,47,Female,SA,2015-09-17 22:59:27.552825
DNR04149,46,Male,WA,2017-07-12 22:59:27.552825
DNR04150,47,Female,VIC,2023-12-09 22:59:27.552825
DNR04151,38,Female,WA,2022-09-07 22:59:27.552825
DNR04152,25,Male,WA,2018-04-05 22:59:27.552825
DNR04153,38,Female,WA,2019-11-06 22:59:27.552825
DNR04154,43,Male,VIC,2017-07-28 22:59:27.552825
DNR04155,53,Male,NSW,2018-05-20 22:59:27.552825
DNR04156,28,Other,NSW,2019-05-23 22:59:27.552825
DNR04157,48,Female,VIC,2019-09-08 22:59:27.552825
DNR04158,35,Other,TAS,2015-04-27 22:59:27.552825
DNR04159,27,Other,TAS,2018-03-09 22:59:27.552825
DNR04160,38,Female,NSW,2016-05-29 22:59:27.552825
DNR04161,60,Male,VIC,2020-01-18 22:59:27.552825
DNR04162,71,Other,WA,2021-07-11 22:59:27.552825
DNR04163,39,Male,VIC,2024-02-06 22:59:27.552825
DNR04164,57,Female,VIC,2020-06-28 22:59:27.552825
DNR04165,34,Female,ACT,2023-08-27 22:59:27.552825
DNR04166,63,Female,SA,2017-08-29 22:59:27.552825
DNR04167,79,Female,QLD,2017-08-31 22:59:27.552825
DNR04168,30,Male,ACT,2018-02-27 22:59:27.552825
DNR04169,41,Male,ACT,2020-09-14 22:59:27.552825
DNR04170,78,Male,VIC,2021-12-25 22:59:27.552825
DNR04171,21,Other,VIC,2017-02-24 22:59:27.552825
DNR04172,56,Female,NSW,2024-04-12 22:59:27.552825
DNR04173,62,Male,ACT,2016-07-07 22:59:27.552825
DNR04174,60,Other,VIC,2020-12-20 22:59:27.552825
DNR04175,34,Male,TAS,2024-02-18 22:59:27.552825
DNR04176,55,Female,NT,2022-07-27 22:59:27.552825
DNR04177,56,Male,ACT,2017-01-13 22:59:27.552825
DNR04178,68,Male,SA,2022-11-12 22:59:27.552825
DNR04179,20,Other,TAS,2022-02-23 22:59:27.552825
DNR04180,65,Female,QLD,2020-07-29 22:59:27.552825
DNR04181,21,Male,QLD,2021-07-25 22:59:27.552825
DNR04182,54,Female,VIC,2021-08-19 22:59:27.552825
DNR04183,28,Male,VIC,2019-11-10 22:59:27.552825
DNR04184,20,Male,SA,2018-12-10 22:59:27.552825
DNR04185,59,Other,VIC,2018-12-08 22:59:27.552825
DNR04186,52,Male,VIC,2017-11-19 22:59:27.552825
DNR04187,19,Other,SA,2020-12-19 22:59:27.552825
DNR04188,72,Other,SA,2020-06-27 22:59:27.552825
DNR04189,24,Male,SA,2018-07-20 22:59:27.552825
DNR04190,40,Male,TAS,2018-06-27 22:59:27.552825
DNR04191,65,Female,NT,2018-05-17 22:59:27.552825
DNR04192,43,Other,SA,2022-04-05 22:59:27.552825
DNR04193,77,Other,QLD,2015-11-28 22:59:27.552825
DNR04194,19,Female,NSW,2015-11-01 22:59:27.552825
DNR04195,27,Other,NSW,2019-01-14 22:59:27.552825
DNR04196,41,Female,TAS,2022-12-10 22:59:27.552825
DNR04197,59,Male,QLD,2024-03-07 22:59:27.552825
DNR04198,50,Female,QLD,2017-01-14 22:59:27.552825
DNR04199,36,Female,SA,2022-09-03 22:59:27.552825
DNR04200,76,Female,WA,2024-03-30 22:59:27.552825
DNR04201,73,Female,TAS,2016-12-30 22:59:27.552825
DNR04202,44,Other,VIC,2020-05-23 22:59:27.552825
DNR04203,48,Other,NSW,2020-05-30 22:59:27.552825
DNR04204,21,Male,WA,2021-10-23 22:59:27.552825
DNR04205,77,Male,VIC,2021-06-28 22:59:27.552825
DNR04206,43,Female,ACT,2021-08-20 22:59:27.552825
DNR04207,20,Male,NT,2019-11-07 22:59:27.552825
DNR04208,66,Other,QLD,2018-08-28 22:59:27.552825
DNR04209,30,Other,VIC,2016-09-16 22:59:27.552825
DNR04210,20,Other,QLD,2019-04-04 22:59:27.552825
DNR04211,18,Other,ACT,2017-07-21 22:59:27.552825
DNR04212,70,Other,TAS,2015-11-25 22:59:27.552825
DNR04213,39,Female,NSW,2016-05-20 22:59:27.552825
DNR04214,63,Female,SA,2022-06-26 22:59:27.552825
DNR04215,63,Female,NSW,2019-11-11 22:59:27.552825
DNR04216,34,Female,NT,2022-07-20 22:59:27.552825
DNR04217,75,Male,SA,2018-03-17 22:59:27.552825
DNR04218,23,Male,WA,2023-06-18 22:59:27.552825
DNR04219,24,Male,WA,2023-03-22 22:59:27.552825
DNR04220,31,Male,VIC,2017-11-30 22:59:27.552825
DNR04221,67,Male,SA,2019-10-18 22:59:27.552825
DNR04222,75,Male,TAS,2020-01-10 22:59:27.552825
DNR04223,33,Other,ACT,2018-09-08 22:59:27.552825
DNR04224,61,Female,TAS,2019-06-21 22:59:27.552825
DNR04225,36,Female,ACT,2019-11-17 22:59:27.552825
DNR04226,60,Male,ACT,2023-05-27 22:59:27.552825
DNR04227,20,Female,NT,2022-03-15 22:59:27.552825
DNR04228,55,Other,SA,2023-09-16 22:59:27.552825
DNR04229,33,Other,NT,2020-09-06 22:59:27.552825
DNR04230,71,Female,ACT,2022-11-26 22:59:27.552825
DNR04231,30,Male,WA,2015-05-07 22:59:27.552825
DNR04232,54,Female,VIC,2021-11-02 22:59:27.552825
DNR04233,52,Female,WA,2017-06-17 22:59:27.552825
DNR04234,55,Other,TAS,2023-01-18 22:59:27.552825
DNR04235,18,Male,NSW,2018-09-02 22:59:27.552825
DNR04236,70,Male,ACT,2015-09-24 22:59:27.552825
DNR04237,26,Other,VIC,2017-08-08 22:59:27.552825
DNR04238,28,Other,TAS,2017-05-19 22:59:27.552825
DNR04239,70,Other,NT,2023-05-01 22:59:27.552825
DNR04240,67,Male,VIC,2015-08-07 22:59:27.552825
DNR04241,74,Male,NT,2015-11-27 22:59:27.552825
DNR04242,36,Other,VIC,2020-05-12 22:59:27.552825
DNR04243,57,Female,WA,2021-03-20 22:59:27.552825
DNR04244,70,Other,NSW,2016-04-26 22:59:27.552825
DNR04245,54,Male,WA,2022-01-15 22:59:27.552825
DNR04246,62,Male,VIC,2017-09-28 22:59:27.552825
DNR04247,37,Male,QLD,2020-06-23 22:59:27.552825
DNR04248,25,Male,NSW,2015-11-29 22:59:27.552825
DNR04249,37,Male,WA,2020-01-06 22:59:27.552825
DNR04250,55,Male,NSW,2021-07-05 22:59:27.552825
DNR04251,22,Other,WA,2017-05-16 22:59:27.552825
DNR04252,18,Female,TAS,2015-05-05 22:59:27.552825
DNR04253,41,Female,WA,2023-09-16 22:59:27.552825
DNR04254,42,Female,ACT,2015-12-21 22:59:27.552825
DNR04255,24,Female,WA,2015-07-04 22:59:27.552825
DNR04256,67,Other,WA,2021-05-05 22:59:27.552825
DNR04257,73,Female,NT,2022-04-29 22:59:27.552825
DNR04258,49,Other,VIC,2022-07-20 22:59:27.552825
DNR04259,54,Other,WA,2021-04-21 22:59:27.552825
DNR04260,42,Other,WA,2024-01-21 22:59:27.552825
DNR04261,59,Other,SA,2022-08-21 22:59:27.552825
DNR04262,27,Male,TAS,2016-03-31 22:59:27.552825
DNR04263,33,Other,SA,2023-03-14 22:59:27.552825
DNR04264,69,Other,WA,2020-04-15 22:59:27.552825
DNR04265,74,Male,NT,2016-03-27 22:59:27.552825
DNR04266,32,Other,NSW,2023-07-11 22:59:27.552825
DNR04267,22,Female,SA,2020-09-26 22:59:27.552825
DNR04268,53,Female,NSW,2020-10-05 22:59:27.552825
DNR04269,33,Other,TAS,2018-10-04 22:59:27.552825
DNR04270,49,Other,VIC,2015-09-04 22:59:27.552825
DNR04271,63,Female,ACT,2022-12-06 22:59:27.552825
DNR04272,29,Male,NSW,2015-09-02 22:59:27.552825
DNR04273,72,Other,VIC,2022-05-24 22:59:27.552825
DNR04274,45,Other,TAS,2016-01-16 22:59:27.552825
DNR04275,43,Male,ACT,2022-07-08 22:59:27.552825
DNR04276,63,Other,SA,2020-05-05 22:59:27.552825
DNR04277,31,Female,ACT,2023-01-20 22:59:27.552825
DNR04278,62,Other,SA,2021-08-28 22:59:27.552825
DNR04279,54,Male,NT,2016-02-25 22:59:27.552825
DNR04280,58,Female,VIC,2018-01-10 22:59:27.552825
DNR04281,79,Other,SA,2017-05-10 22:59:27.552825
DNR04282,31,Male,ACT,2020-01-28 22:59:27.552825
DNR04283,30,Male,QLD,2017-11-19 22:59:27.552825
DNR04284,45,Female,NSW,2017-03-30 22:59:27.552825
DNR04285,36,Female,TAS,2023-07-07 22:59:27.552825
DNR04286,19,Male,NSW,2023-09-18 22:59:27.552825
DNR04287,45,Female,NSW,2020-03-29 22:59:27.552825
DNR04288,41,Female,NSW,2023-11-14 22:59:27.552825
DNR04289,57,Female,ACT,2015-08-12 22:59:27.552825
DNR04290,39,Male,NT,2016-10-20 22:59:27.552825
DNR04291,30,Female,WA,2021-05-31 22:59:27.552825
DNR04292,56,Other,NT,2021-04-05 22:59:27.552825
DNR04293,78,Female,QLD,2016-07-17 22:59:27.552825
DNR04294,45,Female,WA,2024-01-31 22:59:27.552825
DNR04295,33,Male,SA,2018-11-20 22:59:27.552825
DNR04296,26,Female,NSW,2020-01-08 22:59:27.552825
DNR04297,30,Male,NSW,2021-01-18 22:59:27.552825
DNR04298,64,Female,SA,2019-11-21 22:59:27.552825
DNR04299,75,Male,TAS,2024-03-19 22:59:27.552825
DNR04300,20,Female,TAS,2022-09-29 22:59:27.552825
DNR04301,69,Female,NT,2019-11-13 22:59:27.552825
DNR04302,73,Other,TAS,2017-06-04 22:59:27.552825
DNR04303,25,Other,NSW,2016-11-10 22:59:27.552825
DNR04304,75,Female,TAS,2024-02-02 22:59:27.552825
DNR04305,61,Male,QLD,2016-08-08 22:59:27.552825
DNR04306,32,Female,SA,2018-02-18 22:59:27.552825
DNR04307,66,Male,VIC,2023-02-04 22:59:27.552825
DNR04308,44,Other,WA,2017-04-01 22:59:27.552825
DNR04309,51,Other,NSW,2021-06-30 22:59:27.552825
DNR04310,65,Other,NSW,2019-10-20 22:59:27.552825
DNR04311,50,Other,VIC,2015-07-17 22:59:27.552825
DNR04312,40,Other,ACT,2020-03-17 22:59:27.552825
DNR04313,43,Female,SA,2023-01-03 22:59:27.552825
DNR04314,33,Other,SA,2023-08-24 22:59:27.552825
DNR04315,31,Male,NT,2019-02-21 22:59:27.552825
DNR04316,73,Male,ACT,2018-12-28 22:59:27.552825
DNR04317,73,Male,TAS,2015-09-15 22:59:27.552825
DNR04318,51,Female,NSW,2023-03-31 22:59:27.552825
DNR04319,64,Female,QLD,2020-05-17 22:59:27.552825
DNR04320,64,Female,VIC,2021-12-20 22:59:27.552825
DNR04321,45,Other,VIC,2019-01-23 22:59:27.552825
DNR04322,78,Other,WA,2017-11-18 22:59:27.552825
DNR04323,36,Male,NSW,2023-05-18 22:59:27.552825
DNR04324,44,Female,VIC,2019-03-12 22:59:27.552825
DNR04325,41,Female,VIC,2020-02-24 22:59:27.552825
DNR04326,56,Female,TAS,2017-10-29 22:59:27.552825
DNR04327,22,Female,VIC,2018-06-28 22:59:27.552825
DNR04328,60,Other,ACT,2017-08-21 22:59:27.552825
DNR04329,56,Male,WA,2018-02-24 22:59:27.552825
DNR04330,51,Other,SA,2023-11-10 22:59:27.552825
DNR04331,39,Other,ACT,2021-11-07 22:59:27.552825
DNR04332,36,Other,TAS,2023-05-08 22:59:27.552825
DNR04333,56,Male,TAS,2023-11-25 22:59:27.552825
DNR04334,65,Other,ACT,2020-05-11 22:59:27.552825
DNR04335,63,Other,NT,2020-10-18 22:59:27.552825
DNR04336,63,Other,QLD,2023-12-21 22:59:27.552825
DNR04337,47,Male,ACT,2024-03-09 22:59:27.552825
DNR04338,46,Female,NSW,2019-01-21 22:59:27.552825
