DonationID,DonorID,DonationDate,Amount,CampaignID
DNT016129,DNR00805,2018-09-24,95.69,CAMP002
DNT016130,DNR03499,2022-03-11,90.37,CAMP008
DNT016131,DNR00563,2022-06-28,129.64,CAMP003
DNT016132,DNR03304,2017-02-16,113.44,CAMP007
DNT016133,DNR04191,2015-02-15,33.26,CAMP010
DNT016134,DNR03316,2023-01-18,56.04,CAMP006
DNT016135,DNR03723,2015-02-01,38.5,CAMP002
DNT016136,DNR00017,2024-12-27,103.39,CAMP009
DNT016137,DNR02642,2017-12-14,209.29,CAMP009
DNT016138,DNR02975,2015-05-11,61.44,CAMP007
DNT016139,DNR02424,2016-10-06,35.12,CAMP004
DNT016140,DNR01342,2017-04-29,336.64,CAMP001
DNT016141,DNR03616,2021-12-09,165.96,CAMP008
DNT016142,DNR00654,2020-09-26,194.08,CAMP009
DNT016143,DNR03975,2023-07-02,164.17,CAMP008
DNT016144,DNR03610,2015-02-19,57.35,CAMP002
DNT016145,DNR01901,2017-12-18,56.62,CAMP007
DNT016146,DNR03784,2022-03-26,28.21,CAMP010
DNT016147,DNR03164,2024-03-03,287.45,CAMP001
DNT016148,DNR01009,2017-11-03,110.65,CAMP005
DNT016149,DNR03717,2016-04-21,109.49,CAMP008
DNT016150,DNR03214,2024-01-24,114.53,CAMP009
DNT016151,DNR03081,2016-01-19,68.23,CAMP010
DNT016152,DNR03949,2018-09-07,20.56,CAMP003
DNT016153,DNR03621,2025-04-10,11.68,CAMP008
DNT016154,DNR04679,2016-06-12,19.23,CAMP003
DNT016155,DNR01814,2024-03-21,42.82,CAMP008
DNT016156,DNR02569,2023-07-29,203.78,CAMP005
DNT016157,DNR04563,2018-10-03,118.02,CAMP007
DNT016158,DNR03011,2020-09-10,127.12,CAMP006
DNT016159,DNR02880,2015-06-10,62.42,CAMP005
DNT016160,DNR00085,2017-01-07,78.23,CAMP002
DNT016161,DNR03119,2018-07-25,96.56,CAMP009
DNT016162,DNR00725,2015-04-01,280.42,CAMP007
DNT016163,DNR02228,2021-10-10,45.45,CAMP007
DNT016164,DNR01757,2024-08-23,60.04,CAMP005
DNT016165,DNR01292,2015-09-28,194.22,CAMP003
DNT016166,DNR02320,2015-09-16,17.58,CAMP009
DNT016167,DNR00304,2019-06-15,221.02,CAMP010
DNT016168,DNR02351,2017-07-15,418.64,CAMP008
DNT016169,DNR02402,2022-07-12,47.23,CAMP006
DNT016170,DNR03776,2017-05-10,60.76,CAMP002
DNT016171,DNR00481,2019-07-03,28.42,CAMP007
DNT016172,DNR02012,2020-09-07,19.19,CAMP005
DNT016173,DNR02687,2024-11-28,230.47,CAMP008
DNT016174,DNR02657,2016-06-21,201.84,CAMP006
DNT016175,DNR03526,2016-04-28,310.31,CAMP010
DNT016176,DNR00312,2018-08-02,109.6,CAMP009
DNT016177,DNR01194,2016-06-01,55.79,CAMP008
DNT016178,DNR02600,2022-07-06,57.7,CAMP007
DNT016179,DNR01128,2021-12-30,51.07,CAMP001
DNT016180,DNR00650,2016-07-14,17.07,CAMP010
DNT016181,DNR02942,2022-10-12,19.51,CAMP009
DNT016182,DNR03200,2020-09-05,48.65,CAMP008
DNT016183,DNR03667,2023-06-17,143.95,CAMP001
DNT016184,DNR01996,2017-05-21,154.81,CAMP001
DNT016185,DNR04176,2024-04-03,42.92,CAMP003
DNT016186,DNR04343,2020-10-04,51.76,CAMP003
DNT016187,DNR03506,2023-10-26,39.6,CAMP002
DNT016188,DNR00704,2024-08-06,243.26,CAMP008
DNT016189,DNR02566,2016-06-17,23.09,CAMP005
DNT016190,DNR02034,2018-09-03,88.48,CAMP001
DNT016191,DNR03696,2022-06-05,115.58,CAMP001
DNT016192,DNR00673,2015-12-29,24.26,CAMP002
DNT016193,DNR00141,2021-06-22,106.17,CAMP007
DNT016194,DNR00629,2019-07-08,16.76,CAMP009
DNT016195,DNR00156,2015-08-01,172.92,CAMP009
DNT016196,DNR04758,2015-02-14,62.35,CAMP009
DNT016197,DNR04638,2020-06-21,25.8,CAMP010
DNT016198,DNR01968,2018-03-15,65.67,CAMP006
DNT016199,DNR00628,2015-02-22,172.99,CAMP005
DNT016200,DNR01841,2020-09-11,20.92,CAMP010
DNT016201,DNR01621,2022-02-28,17.11,CAMP010
DNT016202,DNR04228,2022-03-15,311.84,CAMP008
DNT016203,DNR03133,2021-10-03,160.71,CAMP006
DNT016204,DNR01069,2020-05-15,91.91,CAMP008
DNT016205,DNR01517,2020-07-04,106.84,CAMP001
DNT016206,DNR01989,2016-11-23,101.87,CAMP004
DNT016207,DNR01584,2024-09-03,133.18,CAMP010
DNT016208,DNR02128,2020-12-24,59.45,CAMP005
DNT016209,DNR01806,2023-05-14,68.97,CAMP004
DNT016210,DNR03440,2017-07-18,178.22,CAMP006
DNT016211,DNR03105,2018-10-14,247.02,CAMP007
DNT016212,DNR03478,2015-08-05,389.01,CAMP008
DNT016213,DNR01713,2023-02-27,61.35,CAMP008
DNT016214,DNR00983,2025-02-09,60.53,CAMP005
DNT016215,DNR01132,2019-04-17,28.59,CAMP008
DNT016216,DNR00726,2015-03-10,148.8,CAMP003
DNT016217,DNR00437,2022-04-19,12.38,CAMP003
DNT016218,DNR01674,2024-03-07,59.54,CAMP001
DNT016219,DNR00624,2024-08-13,225.84,CAMP010
DNT016220,DNR03773,2021-03-15,91.17,CAMP001
DNT016221,DNR02910,2020-09-25,111.74,CAMP001
DNT016222,DNR00285,2023-12-07,89.43,CAMP010
DNT016223,DNR00431,2024-12-31,511.35,CAMP003
DNT016224,DNR01382,2019-04-21,13.78,CAMP008
DNT016225,DNR03879,2017-06-16,363.82,CAMP009
DNT016226,DNR01397,2023-12-28,275.8,CAMP003
DNT016227,DNR01314,2021-11-21,51.4,CAMP008
DNT016228,DNR03883,2018-09-04,59.57,CAMP010
DNT016229,DNR01204,2016-08-18,20.41,CAMP001
DNT016230,DNR04484,2022-03-06,90.35,CAMP003
DNT016231,DNR02181,2022-12-21,41.96,CAMP001
DNT016232,DNR01343,2023-08-27,205.24,CAMP010
DNT016233,DNR02403,2021-12-12,262.64,CAMP009
DNT016234,DNR03347,2022-06-03,109.4,CAMP003
DNT016235,DNR03041,2021-04-05,61.35,CAMP010
DNT016236,DNR00639,2019-10-20,198.91,CAMP010
DNT016237,DNR00297,2020-02-12,129.94,CAMP005
DNT016238,DNR00464,2022-03-28,197.25,CAMP010
DNT016239,DNR00214,2022-07-13,93.14,CAMP010
DNT016240,DNR02203,2015-01-07,72.02,CAMP007
DNT016241,DNR03522,2023-10-04,60.1,CAMP009
DNT016242,DNR03748,2020-06-23,52.01,CAMP007
DNT016243,DNR03023,2017-05-27,16.9,CAMP001
DNT016244,DNR01790,2021-03-26,103.64,CAMP007
DNT016245,DNR02606,2017-03-15,232.54,CAMP007
DNT016246,DNR04077,2021-12-31,53.96,CAMP002
DNT016247,DNR02688,2018-10-06,43.55,CAMP007
DNT016248,DNR03701,2017-06-14,124.5,CAMP002
DNT016249,DNR04237,2022-11-02,55.33,CAMP001
DNT016250,DNR03018,2021-12-31,17.79,CAMP009
DNT016251,DNR02307,2023-02-11,137.71,CAMP010
DNT016252,DNR03604,2018-09-15,52.76,CAMP010
DNT016253,DNR02709,2018-06-02,128.01,CAMP005
DNT016254,DNR04708,2024-06-13,40.69,CAMP007
DNT016255,DNR02931,2021-01-15,62.06,CAMP010
DNT016256,DNR01007,2021-01-09,43.58,CAMP006
DNT016257,DNR00544,2020-06-14,10.42,CAMP008
DNT016258,DNR04092,2017-02-17,36.73,CAMP010
DNT016259,DNR00168,2024-10-16,294.54,CAMP003
DNT016260,DNR00726,2023-11-04,384.56,CAMP004
DNT016261,DNR02726,2016-06-25,173.16,CAMP002
DNT016262,DNR01433,2021-12-28,16.09,CAMP005
DNT016263,DNR01548,2015-09-22,32.28,CAMP010
DNT016264,DNR00369,2020-07-06,96.79,CAMP001
DNT016265,DNR04521,2024-08-24,364.71,CAMP005
DNT016266,DNR01524,2018-07-02,214.76,CAMP008
DNT016267,DNR03440,2024-10-14,30.16,CAMP006
DNT016268,DNR02517,2019-05-17,18.16,CAMP010
DNT016269,DNR02473,2023-03-20,110.5,CAMP009
DNT016270,DNR04744,2020-12-13,194.96,CAMP006
DNT016271,DNR00550,2023-10-25,289.19,CAMP009
DNT016272,DNR04636,2016-04-23,13.31,CAMP006
DNT016273,DNR00113,2019-09-11,31.46,CAMP003
DNT016274,DNR04157,2016-05-28,565.27,CAMP003
DNT016275,DNR03076,2024-10-10,189.66,CAMP001
DNT016276,DNR00764,2018-09-03,102.49,CAMP010
DNT016277,DNR00529,2021-09-12,140.15,CAMP008
DNT016278,DNR02277,2023-02-19,12.06,CAMP007
DNT016279,DNR03471,2023-12-03,134.82,CAMP005
DNT016280,DNR01744,2020-02-10,80.08,CAMP004
DNT016281,DNR01447,2022-09-02,329.15,CAMP003
DNT016282,DNR01480,2024-04-16,123.33,CAMP003
DNT016283,DNR00168,2021-09-16,65.21,CAMP009
DNT016284,DNR01588,2018-10-11,67.23,CAMP001
DNT016285,DNR03735,2018-08-12,143.8,CAMP004
DNT016286,DNR03483,2025-01-28,498.31,CAMP009
DNT016287,DNR01458,2025-01-22,316.73,CAMP009
DNT016288,DNR02102,2015-10-25,100.11,CAMP010
DNT016289,DNR00335,2015-12-24,21.17,CAMP009
DNT016290,DNR03840,2022-06-11,10.74,CAMP003
DNT016291,DNR02142,2023-11-29,39.41,CAMP005
DNT016292,DNR02856,2015-12-18,79.69,CAMP004
DNT016293,DNR02805,2024-06-06,103.26,CAMP010
DNT016294,DNR03831,2024-10-03,135.43,CAMP004
DNT016295,DNR00605,2023-11-15,10.21,CAMP004
DNT016296,DNR00157,2019-07-23,154.63,CAMP006
DNT016297,DNR03112,2019-10-02,145.08,CAMP008
DNT016298,DNR02358,2024-07-16,305.36,CAMP003
DNT016299,DNR03302,2018-01-19,137.08,CAMP002
DNT016300,DNR03840,2022-02-06,39.49,CAMP008
DNT016301,DNR02445,2024-02-14,55.83,CAMP009
DNT016302,DNR04479,2016-12-08,63.21,CAMP007
DNT016303,DNR00018,2021-12-03,194.02,CAMP004
DNT016304,DNR00122,2021-10-22,136.1,CAMP007
DNT016305,DNR00735,2015-12-16,168.17,CAMP002
DNT016306,DNR02408,2017-11-15,174.72,CAMP003
DNT016307,DNR04133,2021-09-03,262.71,CAMP010
DNT016308,DNR00175,2019-02-15,16.37,CAMP002
DNT016309,DNR04250,2021-05-17,35.68,CAMP008
DNT016310,DNR03050,2024-03-04,61.64,CAMP002
DNT016311,DNR01625,2015-03-27,31.12,CAMP010
DNT016312,DNR02624,2021-09-30,321.96,CAMP007
DNT016313,DNR03724,2025-03-11,61.69,CAMP002
DNT016314,DNR00484,2023-01-22,195.65,CAMP002
DNT016315,DNR01092,2021-08-14,89.55,CAMP010
DNT016316,DNR02212,2022-12-26,163.96,CAMP003
DNT016317,DNR00523,2020-10-21,96.82,CAMP003
DNT016318,DNR00213,2015-03-13,16.74,CAMP006
DNT016319,DNR03026,2018-07-09,77.7,CAMP010
DNT016320,DNR02480,2018-01-15,42.8,CAMP004
DNT016321,DNR01979,2021-04-16,142.29,CAMP009
DNT016322,DNR02583,2018-11-04,62.4,CAMP010
DNT016323,DNR04089,2024-10-20,60.65,CAMP005
DNT016324,DNR00421,2024-03-15,432.84,CAMP008
DNT016325,DNR04534,2015-08-22,116.29,CAMP010
DNT016326,DNR00802,2015-03-09,146.11,CAMP003
DNT016327,DNR02001,2016-02-26,92.57,CAMP009
DNT016328,DNR03438,2019-01-30,334.11,CAMP004
DNT016329,DNR02317,2017-07-05,44.46,CAMP003
DNT016330,DNR00995,2024-06-27,51.87,CAMP009
DNT016331,DNR03395,2023-01-14,112.66,CAMP004
DNT016332,DNR01059,2016-01-16,204.72,CAMP006
DNT016333,DNR00639,2020-08-05,62.12,CAMP007
DNT016334,DNR03627,2015-08-28,241.38,CAMP001
DNT016335,DNR02203,2018-03-17,26.81,CAMP001
DNT016336,DNR01141,2015-04-18,33.85,CAMP002
DNT016337,DNR02782,2015-02-17,318.19,CAMP010
DNT016338,DNR03550,2019-04-20,346.27,CAMP002
DNT016339,DNR00936,2023-05-15,31.23,CAMP004
DNT016340,DNR03199,2024-04-26,96.18,CAMP001
DNT016341,DNR01754,2017-09-09,47.48,CAMP010
DNT016342,DNR01727,2022-12-14,67.71,CAMP007
DNT016343,DNR03679,2024-09-04,83.09,CAMP006
DNT016344,DNR02103,2018-01-11,139.24,CAMP006
DNT016345,DNR00457,2020-06-09,22.38,CAMP009
DNT016346,DNR00245,2017-02-16,218.9,CAMP004
DNT016347,DNR01794,2018-07-13,11.03,CAMP008
DNT016348,DNR03258,2021-04-13,126.5,CAMP002
DNT016349,DNR00604,2017-01-02,47.94,CAMP008
DNT016350,DNR04095,2018-11-11,80.42,CAMP010
DNT016351,DNR03281,2019-02-08,13.24,CAMP006
DNT016352,DNR00640,2018-09-27,71.75,CAMP008
DNT016353,DNR02476,2021-06-05,15.3,CAMP003
DNT016354,DNR02920,2018-04-21,108.92,CAMP004
DNT016355,DNR00179,2021-02-07,276.7,CAMP006
DNT016356,DNR02145,2015-07-28,72.22,CAMP001
DNT016357,DNR00044,2024-09-13,43.59,CAMP001
DNT016358,DNR02724,2020-05-29,12.49,CAMP008
DNT016359,DNR00938,2022-02-02,94.75,CAMP006
DNT016360,DNR01007,2022-02-19,26.24,CAMP004
DNT016361,DNR04125,2017-01-31,162.24,CAMP005
DNT016362,DNR04568,2019-09-02,93.24,CAMP007
DNT016363,DNR02397,2015-01-02,95.98,CAMP008
DNT016364,DNR03337,2021-05-11,521.4,CAMP010
DNT016365,DNR04538,2022-09-17,101.0,CAMP007
DNT016366,DNR01181,2015-07-13,14.68,CAMP007
DNT016367,DNR04521,2021-08-28,88.3,CAMP007
DNT016368,DNR03123,2016-07-30,137.77,CAMP004
DNT016369,DNR04537,2018-07-29,261.37,CAMP005
DNT016370,DNR00272,2024-09-23,54.69,CAMP010
DNT016371,DNR02042,2022-03-27,15.24,CAMP007
DNT016372,DNR00453,2022-09-17,99.81,CAMP003
DNT016373,DNR04696,2015-07-08,10.59,CAMP005
DNT016374,DNR03972,2018-05-16,10.32,CAMP007
DNT016375,DNR02606,2021-01-01,155.35,CAMP002
DNT016376,DNR03507,2024-11-25,80.28,CAMP007
DNT016377,DNR04458,2022-12-18,68.01,CAMP006
DNT016378,DNR00249,2016-12-11,335.0,CAMP008
DNT016379,DNR02836,2022-05-05,122.34,CAMP007
DNT016380,DNR00632,2025-03-07,48.95,CAMP004
DNT016381,DNR02351,2015-07-11,103.86,CAMP005
DNT016382,DNR00435,2018-12-21,314.8,CAMP010
DNT016383,DNR02892,2022-01-30,36.34,CAMP010
DNT016384,DNR02088,2024-12-31,25.9,CAMP006
DNT016385,DNR01268,2015-12-02,79.05,CAMP002
DNT016386,DNR00500,2021-05-01,173.73,CAMP010
DNT016387,DNR02880,2017-11-30,118.95,CAMP006
DNT016388,DNR02625,2020-05-01,234.85,CAMP010
DNT016389,DNR01147,2023-01-28,53.28,CAMP009
DNT016390,DNR03600,2023-01-01,198.84,CAMP008
DNT016391,DNR03932,2015-07-25,37.02,CAMP005
DNT016392,DNR03791,2023-06-28,46.45,CAMP005
DNT016393,DNR02080,2024-02-20,122.48,CAMP010
DNT016394,DNR00016,2018-06-27,23.11,CAMP010
DNT016395,DNR04306,2024-10-10,139.59,CAMP002
DNT016396,DNR03952,2016-08-08,523.78,CAMP010
DNT016397,DNR01150,2020-03-18,339.87,CAMP003
DNT016398,DNR00482,2017-07-23,161.99,CAMP009
DNT016399,DNR03484,2018-12-29,47.36,CAMP007
DNT016400,DNR02366,2023-09-05,106.09,CAMP008
DNT016401,DNR01908,2016-07-15,104.41,CAMP009
DNT016402,DNR03585,2023-02-13,69.66,CAMP003
DNT016403,DNR04828,2015-12-09,48.23,CAMP005
DNT016404,DNR03133,2017-09-29,275.81,CAMP004
DNT016405,DNR00964,2020-08-31,293.7,CAMP004
DNT016406,DNR00610,2020-10-24,125.19,CAMP005
DNT016407,DNR03899,2019-12-20,157.0,CAMP005
DNT016408,DNR01523,2022-09-04,25.23,CAMP004
DNT016409,DNR03368,2015-06-17,168.35,CAMP006
DNT016410,DNR03735,2016-10-14,58.18,CAMP007
DNT016411,DNR01435,2024-07-06,53.88,CAMP008
DNT016412,DNR01625,2025-01-06,118.18,CAMP003
DNT016413,DNR01089,2023-06-05,58.05,CAMP004
DNT016414,DNR00315,2021-08-28,154.52,CAMP001
DNT016415,DNR02710,2021-02-13,13.3,CAMP001
DNT016416,DNR03215,2018-08-22,14.73,CAMP005
DNT016417,DNR04799,2020-06-30,195.04,CAMP001
DNT016418,DNR00026,2020-03-11,16.22,CAMP009
DNT016419,DNR01819,2015-10-02,84.5,CAMP003
DNT016420,DNR03831,2023-10-05,176.09,CAMP010
DNT016421,DNR02511,2019-12-29,84.13,CAMP009
DNT016422,DNR02921,2019-07-16,378.21,CAMP005
DNT016423,DNR02640,2015-04-21,143.52,CAMP002
DNT016424,DNR00048,2025-04-08,111.6,CAMP009
DNT016425,DNR00070,2025-02-19,120.75,CAMP007
DNT016426,DNR03984,2022-11-01,107.69,CAMP006
DNT016427,DNR04573,2019-05-05,155.73,CAMP001
DNT016428,DNR00363,2018-07-23,17.56,CAMP003
DNT016429,DNR03538,2023-05-11,154.92,CAMP005
DNT016430,DNR03302,2017-09-29,23.65,CAMP005
DNT016431,DNR00818,2017-05-14,50.63,CAMP005
DNT016432,DNR00061,2015-01-07,257.1,CAMP003
DNT016433,DNR00213,2018-04-03,90.59,CAMP004
DNT016434,DNR02063,2023-09-25,27.89,CAMP006
DNT016435,DNR02275,2025-03-15,29.27,CAMP003
DNT016436,DNR04527,2018-10-15,36.11,CAMP008
DNT016437,DNR03655,2016-08-02,31.44,CAMP003
DNT016438,DNR02886,2017-01-15,21.55,CAMP004
DNT016439,DNR03885,2017-02-09,144.07,CAMP006
DNT016440,DNR03462,2017-08-29,214.17,CAMP007
DNT016441,DNR01741,2016-03-21,53.65,CAMP003
DNT016442,DNR01674,2015-02-10,48.75,CAMP009
DNT016443,DNR02058,2016-07-14,41.67,CAMP005
DNT016444,DNR02096,2023-10-01,197.86,CAMP005
DNT016445,DNR04546,2017-02-25,28.65,CAMP009
DNT016446,DNR02315,2024-02-13,160.03,CAMP003
DNT016447,DNR02633,2020-09-08,52.46,CAMP002
DNT016448,DNR04846,2021-01-08,18.05,CAMP003
DNT016449,DNR03033,2023-02-08,65.85,CAMP005
DNT016450,DNR01454,2016-08-13,85.56,CAMP007
DNT016451,DNR00552,2017-11-16,10.07,CAMP007
DNT016452,DNR01767,2024-05-09,48.02,CAMP003
DNT016453,DNR00179,2018-11-07,36.23,CAMP010
DNT016454,DNR03916,2017-01-26,113.52,CAMP009
DNT016455,DNR02602,2018-03-13,156.01,CAMP008
DNT016456,DNR02643,2019-02-15,59.98,CAMP005
DNT016457,DNR03040,2024-04-05,23.49,CAMP002
DNT016458,DNR02711,2017-03-08,89.33,CAMP010
DNT016459,DNR04811,2015-09-01,45.05,CAMP010
DNT016460,DNR01836,2022-06-14,23.17,CAMP004
DNT016461,DNR01678,2020-02-25,17.35,CAMP008
DNT016462,DNR03513,2024-09-12,187.7,CAMP008
DNT016463,DNR04036,2017-12-09,163.55,CAMP001
DNT016464,DNR04065,2019-02-15,202.83,CAMP001
DNT016465,DNR04419,2019-12-17,93.39,CAMP004
DNT016466,DNR01162,2017-09-30,242.28,CAMP006
DNT016467,DNR03541,2016-04-16,23.67,CAMP003
DNT016468,DNR04234,2019-12-03,359.09,CAMP001
DNT016469,DNR01866,2023-02-21,18.15,CAMP004
DNT016470,DNR01098,2019-02-06,39.31,CAMP006
DNT016471,DNR01053,2018-03-31,322.21,CAMP005
DNT016472,DNR01992,2017-04-01,16.55,CAMP001
DNT016473,DNR04382,2018-07-11,20.61,CAMP004
DNT016474,DNR01875,2023-09-27,11.46,CAMP006
DNT016475,DNR02698,2019-08-07,10.42,CAMP010
DNT016476,DNR03818,2016-07-19,174.44,CAMP006
DNT016477,DNR04119,2015-08-11,92.23,CAMP006
DNT016478,DNR00039,2019-11-30,20.67,CAMP009
DNT016479,DNR02433,2018-12-05,49.02,CAMP008
DNT016480,DNR03751,2015-04-18,201.92,CAMP007
DNT016481,DNR00764,2015-12-18,172.91,CAMP010
DNT016482,DNR00283,2025-01-15,59.39,CAMP004
DNT016483,DNR04564,2019-07-27,83.6,CAMP003
DNT016484,DNR01525,2019-09-23,193.77,CAMP003
DNT016485,DNR04810,2015-08-28,54.59,CAMP003
DNT016486,DNR00229,2017-07-01,64.91,CAMP010
DNT016487,DNR01309,2024-01-03,256.65,CAMP005
DNT016488,DNR00736,2024-04-25,15.97,CAMP006
DNT016489,DNR03865,2019-10-14,48.1,CAMP004
DNT016490,DNR02731,2015-03-24,57.2,CAMP010
DNT016491,DNR00919,2023-05-04,55.72,CAMP001
DNT016492,DNR00468,2022-09-25,20.84,CAMP007
DNT016493,DNR04265,2024-02-23,42.42,CAMP007
DNT016494,DNR01778,2023-12-02,159.62,CAMP010
DNT016495,DNR00254,2015-06-10,156.14,CAMP001
DNT016496,DNR02619,2021-07-31,31.63,CAMP003
DNT016497,DNR04424,2021-11-21,53.42,CAMP010
DNT016498,DNR00657,2016-01-13,96.62,CAMP006
DNT016499,DNR04006,2016-04-11,78.83,CAMP004
DNT016500,DNR01732,2021-05-17,13.13,CAMP005
DNT016501,DNR00269,2022-04-10,79.96,CAMP009
DNT016502,DNR00055,2020-04-30,175.2,CAMP010
DNT016503,DNR02458,2018-10-24,127.82,CAMP009
DNT016504,DNR02342,2023-10-08,57.11,CAMP006
DNT016505,DNR02513,2015-04-18,35.18,CAMP001
DNT016506,DNR04256,2021-03-27,89.46,CAMP006
DNT016507,DNR01795,2023-06-02,58.74,CAMP002
DNT016508,DNR02980,2017-04-11,37.73,CAMP007
DNT016509,DNR03248,2025-01-05,41.92,CAMP002
DNT016510,DNR04549,2024-03-05,203.83,CAMP002
DNT016511,DNR01734,2018-08-28,177.46,CAMP008
DNT016512,DNR00723,2016-05-13,42.07,CAMP008
DNT016513,DNR01516,2019-12-08,51.27,CAMP005
DNT016514,DNR02193,2022-10-01,125.19,CAMP006
DNT016515,DNR02426,2015-09-26,23.73,CAMP007
DNT016516,DNR03511,2023-06-15,19.83,CAMP009
DNT016517,DNR04327,2022-04-04,20.59,CAMP007
DNT016518,DNR00205,2024-02-12,137.44,CAMP009
DNT016519,DNR02373,2020-10-18,24.86,CAMP005
DNT016520,DNR00721,2016-01-28,124.69,CAMP001
DNT016521,DNR00130,2022-03-17,38.5,CAMP004
DNT016522,DNR03091,2016-11-03,18.65,CAMP007
DNT016523,DNR01938,2017-06-16,59.89,CAMP002
DNT016524,DNR00895,2017-04-07,38.69,CAMP009
DNT016525,DNR01974,2018-01-23,47.71,CAMP002
DNT016526,DNR03089,2022-08-28,188.09,CAMP001
DNT016527,DNR01544,2021-02-17,145.35,CAMP005
DNT016528,DNR02859,2024-01-10,34.75,CAMP002
DNT016529,DNR01295,2020-08-06,158.47,CAMP006
DNT016530,DNR02796,2020-05-19,89.16,CAMP002
DNT016531,DNR00669,2020-03-28,152.45,CAMP006
DNT016532,DNR01119,2018-04-27,113.88,CAMP006
DNT016533,DNR03116,2021-04-26,81.05,CAMP010
DNT016534,DNR04034,2016-07-10,177.74,CAMP002
DNT016535,DNR04644,2020-02-05,136.53,CAMP002
DNT016536,DNR01860,2015-04-13,116.34,CAMP006
DNT016537,DNR04629,2016-05-15,118.45,CAMP009
DNT016538,DNR03885,2025-03-09,14.95,CAMP004
DNT016539,DNR01388,2021-04-23,14.67,CAMP010
DNT016540,DNR00192,2020-01-01,78.42,CAMP004
DNT016541,DNR00225,2023-12-05,47.75,CAMP002
DNT016542,DNR02667,2019-06-13,113.53,CAMP004
DNT016543,DNR01996,2015-02-26,89.07,CAMP010
DNT016544,DNR00873,2021-09-08,26.79,CAMP007
DNT016545,DNR03032,2015-08-25,74.55,CAMP004
DNT016546,DNR04721,2023-11-01,180.65,CAMP006
DNT016547,DNR03588,2024-02-21,38.11,CAMP005
DNT016548,DNR02469,2018-11-21,189.29,CAMP007
DNT016549,DNR04399,2024-09-16,117.97,CAMP003
DNT016550,DNR00411,2024-10-10,495.88,CAMP003
DNT016551,DNR00824,2021-11-05,106.95,CAMP005
DNT016552,DNR02810,2021-07-14,108.09,CAMP004
DNT016553,DNR04603,2024-02-22,128.34,CAMP005
DNT016554,DNR03072,2021-10-31,83.14,CAMP001
DNT016555,DNR00213,2020-11-16,245.86,CAMP004
DNT016556,DNR02223,2019-03-18,95.98,CAMP006
DNT016557,DNR01030,2022-02-14,92.45,CAMP007
DNT016558,DNR00528,2019-10-06,75.52,CAMP008
DNT016559,DNR00593,2019-04-15,238.83,CAMP005
DNT016560,DNR04530,2024-06-24,106.21,CAMP002
DNT016561,DNR00267,2024-06-26,33.6,CAMP002
DNT016562,DNR03668,2018-04-17,29.1,CAMP003
DNT016563,DNR03540,2022-05-16,44.2,CAMP004
DNT016564,DNR02071,2016-11-27,54.15,CAMP006
DNT016565,DNR00659,2019-11-29,24.73,CAMP005
DNT016566,DNR02428,2020-05-21,46.26,CAMP005
DNT016567,DNR02092,2022-06-01,45.97,CAMP009
DNT016568,DNR01677,2019-10-14,172.16,CAMP009
DNT016569,DNR03161,2023-11-20,161.45,CAMP003
DNT016570,DNR02273,2015-12-26,16.92,CAMP009
DNT016571,DNR04763,2021-07-10,99.39,CAMP001
DNT016572,DNR02936,2017-11-07,45.57,CAMP004
DNT016573,DNR02685,2023-01-12,251.69,CAMP008
DNT016574,DNR02928,2018-12-15,61.51,CAMP009
DNT016575,DNR03020,2024-06-05,20.07,CAMP005
DNT016576,DNR01733,2020-01-08,64.5,CAMP002
DNT016577,DNR03084,2020-07-25,69.24,CAMP008
DNT016578,DNR04293,2019-09-15,48.06,CAMP008
DNT016579,DNR03308,2022-04-14,328.65,CAMP009
DNT016580,DNR04773,2020-01-26,133.0,CAMP006
DNT016581,DNR01530,2025-03-01,80.76,CAMP009
DNT016582,DNR03521,2017-06-22,56.34,CAMP010
DNT016583,DNR03176,2021-08-09,17.77,CAMP010
DNT016584,DNR04354,2024-02-04,87.42,CAMP008
DNT016585,DNR04126,2018-01-10,55.56,CAMP005
DNT016586,DNR01338,2020-02-02,69.28,CAMP004
DNT016587,DNR00253,2020-05-21,73.2,CAMP007
DNT016588,DNR02800,2017-06-11,101.03,CAMP006
DNT016589,DNR03242,2017-02-18,52.46,CAMP004
DNT016590,DNR03495,2024-07-06,49.61,CAMP002
DNT016591,DNR02463,2023-11-23,221.6,CAMP010
DNT016592,DNR01136,2016-12-24,44.61,CAMP009
DNT016593,DNR03347,2022-08-14,16.38,CAMP004
DNT016594,DNR02411,2024-04-26,25.56,CAMP003
DNT016595,DNR02595,2018-04-07,10.72,CAMP010
DNT016596,DNR01016,2017-04-16,18.17,CAMP006
DNT016597,DNR02146,2020-01-26,129.17,CAMP002
DNT016598,DNR04535,2021-10-14,90.39,CAMP008
DNT016599,DNR00034,2015-03-03,440.75,CAMP009
DNT016600,DNR00353,2017-12-17,46.37,CAMP004
DNT016601,DNR00815,2023-07-17,131.05,CAMP010
DNT016602,DNR04406,2016-06-15,21.15,CAMP007
DNT016603,DNR00936,2024-02-05,70.38,CAMP001
DNT016604,DNR00023,2022-07-10,66.88,CAMP002
DNT016605,DNR01584,2018-05-21,102.23,CAMP004
DNT016606,DNR03124,2019-11-29,83.11,CAMP005
DNT016607,DNR01202,2017-02-21,32.96,CAMP010
DNT016608,DNR01899,2018-09-15,49.24,CAMP008
DNT016609,DNR04844,2022-09-01,21.11,CAMP002
