DonationID,DonorID,DonationDate,Amount,CampaignID
DNT014796,DNR00691,8/11/2020,381.75,CAMP001
DNT014797,DNR02240,29/11/2024,83.32,CAMP006
DNT014798,DNR00031,28/08/2016,94.74,CAMP010
DNT014799,DNR04148,27/11/2021,12.01,CAMP006
DNT014800,DNR02858,16/12/2015,182.56,CAMP003
DNT014801,DNR00714,6/12/2024,66.17,CAMP007
DNT014802,DNR02623,6/11/2023,168.92,CAMP009
DNT014803,DNR00655,11/08/2020,27.08,CAMP006
DNT014804,DNR03811,2/10/2018,16.01,CAMP003
DNT014805,DNR01192,19/09/2016,65.71,CAMP002
DNT014806,DNR03674,18/06/2017,33.4,CAMP006
DNT014807,DNR00977,5/12/2018,264.21,CAMP003
DNT014808,DNR01707,18/06/2019,351.26,CAMP001
DNT014809,DNR03725,6/03/2016,93.12,CAMP009
DNT014810,DNR04360,18/06/2015,110.14,CAMP007
DNT014811,DNR04064,11/05/2019,11.21,CAMP004
DNT014812,DNR03010,16/10/2018,98.15,CAMP002
DNT014813,DNR03290,13/02/2022,128.96,CAMP003
DNT014814,DNR02572,4/11/2019,23.06,CAMP006
DNT014815,DNR02424,3/03/2023,71.99,CAMP008
DNT014816,DNR01909,3/07/2022,95.9,CAMP003
DNT014817,DNR01235,7/05/2016,31.2,CAMP002
DNT014818,DNR03878,1/02/2015,191.9,CAMP005
DNT014819,DNR00484,23/10/2024,117.47,CAMP008
DNT014820,DNR02636,18/05/2021,10.7,CAMP009
DNT014821,DNR01614,10/01/2016,299.45,CAMP004
DNT014822,DNR00809,30/05/2016,185.99,CAMP002
DNT014823,DNR04581,11/03/2020,10.58,CAMP007
DNT014824,DNR01139,23/09/2022,236.6,CAMP005
DNT014825,DNR01903,15/06/2019,304.84,CAMP009
DNT014826,DNR04761,6/11/2018,42.7,CAMP001
DNT014827,DNR00199,31/10/2020,88.32,CAMP005
DNT014828,DNR01331,13/01/2016,52.87,CAMP004
DNT014829,DNR03133,13/12/2015,76.37,CAMP009
DNT014830,DNR02600,6/09/2018,154.32,CAMP002
DNT014831,DNR03312,19/03/2018,15.24,CAMP010
DNT014832,DNR02598,30/07/2016,122.98,CAMP001
DNT014833,DNR01293,1/08/2017,23.17,CAMP010
DNT014834,DNR00804,25/10/2023,406.94,CAMP002
DNT014835,DNR02497,23/03/2023,99.44,CAMP007
DNT014836,DNR01128,9/12/2023,221.21,CAMP002
DNT014837,DNR01222,12/09/2022,119.22,CAMP006
DNT014838,DNR01551,25/09/2016,152.96,CAMP001
DNT014839,DNR01361,27/01/2024,96.78,CAMP010
DNT014840,DNR03637,3/06/2021,46.03,CAMP004
DNT014841,DNR01479,14/09/2024,17.11,CAMP007
DNT014842,DNR00658,2/09/2015,89.12,CAMP008
DNT014843,DNR00136,14/10/2019,210.16,CAMP008
DNT014844,DNR03733,27/02/2020,119.01,CAMP005
DNT014845,DNR00885,9/05/2022,100.49,CAMP002
DNT014846,DNR01221,6/12/2016,416.48,CAMP004
DNT014847,DNR01026,28/12/2023,24.38,CAMP003
DNT014848,DNR03152,29/04/2015,10,CAMP007
DNT014849,DNR04104,23/03/2020,133.08,CAMP006
DNT014850,DNR02327,7/02/2023,37.15,CAMP002
DNT014851,DNR01204,27/08/2016,68.4,CAMP004
DNT014852,DNR02266,23/08/2024,18.57,CAMP003
DNT014853,DNR01057,26/04/2023,66,CAMP001
DNT014854,DNR03789,27/05/2019,18.36,CAMP001
DNT014855,DNR02370,3/03/2019,108.21,CAMP003
DNT014856,DNR03080,11/02/2023,17.36,CAMP009
DNT014857,DNR00208,25/03/2017,278.37,CAMP010
DNT014858,DNR01396,26/01/2015,94.32,CAMP004
DNT014859,DNR03028,6/03/2015,29.05,CAMP010
DNT014860,DNR00597,12/07/2020,287.07,CAMP008
DNT014861,DNR04595,18/06/2015,169.18,CAMP001
DNT014862,DNR04136,19/10/2024,12.97,CAMP008
DNT014863,DNR03310,19/07/2021,37.12,CAMP002
DNT014864,DNR00874,22/07/2020,178.01,CAMP003
DNT014865,DNR00007,26/10/2016,53.98,CAMP001
DNT014866,DNR01423,3/06/2019,17.04,CAMP008
DNT014867,DNR00826,3/07/2019,66.91,CAMP005
DNT014868,DNR03604,25/07/2020,134.21,CAMP009
DNT014869,DNR00729,21/09/2017,106.04,CAMP008
DNT014870,DNR00767,31/10/2017,16.32,CAMP002
DNT014871,DNR02235,5/09/2021,160.02,CAMP006
DNT014872,DNR00055,11/02/2020,51.41,CAMP004
DNT014873,DNR03803,26/02/2024,25.73,CAMP010
DNT014874,DNR04044,8/01/2017,387.41,CAMP004
DNT014875,DNR01513,26/12/2019,160.24,CAMP004
DNT014876,DNR01313,14/07/2020,28.14,CAMP008
DNT014877,DNR04810,30/01/2015,11.11,CAMP008
DNT014878,DNR01287,14/11/2018,10.85,CAMP003
DNT014879,DNR03804,2/05/2017,246.64,CAMP008
DNT014880,DNR01058,6/04/2021,466,CAMP008
DNT014881,DNR02362,3/12/2022,220.05,CAMP007
DNT014882,DNR01002,6/06/2015,41.71,CAMP002
DNT014883,DNR01950,19/05/2016,90.32,CAMP005
DNT014884,DNR04744,19/10/2015,123.71,CAMP005
DNT014885,DNR02695,16/03/2019,56.16,CAMP004
DNT014886,DNR00218,10/12/2018,63.54,CAMP001
DNT014887,DNR01771,14/05/2019,149.04,CAMP004
DNT014888,DNR00404,18/04/2024,121.23,CAMP001
DNT014889,DNR04498,19/12/2018,153.37,CAMP007
DNT014890,DNR00113,8/03/2019,16.99,CAMP001
DNT014891,DNR03112,14/06/2022,306.75,CAMP004
DNT014892,DNR00981,12/06/2018,189.23,CAMP007
DNT014893,DNR03677,15/09/2024,130.86,CAMP005
DNT014894,DNR03060,11/06/2021,256.68,CAMP003
DNT014895,DNR01008,10/10/2023,35.44,CAMP009
DNT014896,DNR00149,19/10/2020,35.59,CAMP002
DNT014897,DNR02815,31/03/2018,19.53,CAMP002
DNT014898,DNR00458,19/02/2020,30.96,CAMP008
DNT014899,DNR01220,6/11/2023,60.27,CAMP005
DNT014900,DNR02287,30/12/2017,50.42,CAMP007
DNT014901,DNR02967,17/10/2016,100.1,CAMP009
DNT014902,DNR01127,7/10/2015,253.83,CAMP002
DNT014903,DNR02759,3/11/2020,85.6,CAMP007
DNT014904,DNR01530,1/09/2016,11.33,CAMP007
DNT014905,DNR00466,29/08/2021,20.08,CAMP004
DNT014906,DNR01150,16/10/2024,44.83,CAMP007
DNT014907,DNR02422,3/11/2024,186.74,CAMP004
DNT014908,DNR00048,23/03/2017,137.5,CAMP009
DNT014909,DNR01483,27/10/2018,14.88,CAMP004
DNT014910,DNR01600,30/06/2019,86.38,CAMP001
DNT014911,DNR01545,2/03/2021,122.46,CAMP006
DNT014912,DNR04641,25/02/2019,435.65,CAMP005
DNT014913,DNR03341,1/06/2015,179,CAMP004
DNT014914,DNR00060,15/05/2021,60.63,CAMP003
DNT014915,DNR02970,30/06/2020,14.2,CAMP004
DNT014916,DNR02968,25/03/2020,68.83,CAMP001
DNT014917,DNR01717,17/11/2023,171.83,CAMP005
DNT014918,DNR01488,8/01/2017,89.6,CAMP002
DNT014919,DNR02441,8/04/2017,128.55,CAMP007
DNT014920,DNR02147,14/11/2024,101.51,CAMP009
DNT014921,DNR02476,11/03/2024,20.71,CAMP006
DNT014922,DNR00551,8/10/2021,67.86,CAMP006
DNT014923,DNR00965,26/12/2020,17.33,CAMP010
DNT014924,DNR04513,10/07/2016,195.21,CAMP010
DNT014925,DNR01331,16/03/2024,80.73,CAMP003
DNT014926,DNR02379,15/10/2024,47.37,CAMP008
DNT014927,DNR03682,3/12/2023,12.32,CAMP003
DNT014928,DNR02499,25/04/2020,106.54,CAMP004
DNT014929,DNR02162,27/10/2022,72.28,CAMP003
DNT014930,DNR00922,30/06/2016,58.3,CAMP002
DNT014931,DNR02830,4/10/2021,298.23,CAMP001
DNT014932,DNR01640,23/06/2015,40.49,CAMP001
DNT014933,DNR00474,21/05/2018,57.08,CAMP001
DNT014934,DNR00216,5/08/2020,15.71,CAMP010
DNT014935,DNR03123,7/02/2017,139,CAMP005
DNT014936,DNR01113,21/05/2022,16.59,CAMP010
DNT014937,DNR03473,17/02/2015,124.98,CAMP001
DNT014938,DNR00275,18/12/2017,188.99,CAMP005
DNT014939,DNR00895,18/12/2018,113.71,CAMP004
DNT014940,DNR03974,28/08/2020,15.99,CAMP002
DNT014941,DNR00032,31/12/2022,94.92,CAMP003
DNT014942,DNR04840,28/09/2017,70.71,CAMP008
DNT014943,DNR01837,3/11/2016,265.45,CAMP003
DNT014944,DNR01956,26/04/2023,252.77,CAMP003
DNT014945,DNR04304,7/05/2018,88.05,CAMP002
DNT014946,DNR04075,26/08/2023,59.68,CAMP005
DNT014947,DNR02021,3/09/2021,41.38,CAMP002
DNT014948,DNR00834,13/11/2015,182.98,CAMP010
DNT014949,DNR02667,21/12/2017,182.32,CAMP010
DNT014950,DNR03864,7/06/2024,46.82,CAMP007
DNT014951,DNR01850,31/10/2016,27.38,CAMP010
DNT014952,DNR03246,15/06/2015,150,CAMP008
DNT014953,DNR01396,2/11/2021,111.1,CAMP006
DNT014954,DNR04161,4/05/2023,336.77,CAMP009
DNT014955,DNR01960,12/09/2019,155.66,CAMP005
DNT014956,DNR02228,3/08/2021,177.98,CAMP006
DNT014957,DNR00627,17/05/2023,66.14,CAMP004
DNT014958,DNR00991,24/02/2022,82.25,CAMP009
DNT014959,DNR04248,8/02/2024,24.08,CAMP002
DNT014960,DNR01599,13/02/2022,118.97,CAMP001
DNT014961,DNR01714,26/11/2015,119.89,CAMP006
DNT014962,DNR03127,10/12/2017,116.06,CAMP006
DNT014963,DNR01273,12/09/2018,81.99,CAMP006
DNT014964,DNR04004,9/12/2023,93.82,CAMP006
DNT014965,DNR04192,19/11/2016,33.61,CAMP004
DNT014966,DNR01324,11/11/2019,133.77,CAMP009
DNT014967,DNR00576,7/07/2024,40.01,CAMP007
DNT014968,DNR04777,30/07/2020,86.19,CAMP008
DNT014969,DNR00937,4/08/2020,80.44,CAMP008
DNT014970,DNR02546,9/08/2021,346.6,CAMP010
DNT014971,DNR01754,18/08/2019,38.18,CAMP004
DNT014972,DNR00834,22/11/2020,111.21,CAMP006
DNT014973,DNR01236,16/01/2022,67.17,CAMP007
DNT014974,DNR03539,18/05/2015,201.33,CAMP006
DNT014975,DNR00896,24/09/2021,236.27,CAMP006
DNT014976,DNR01745,8/08/2023,12.5,CAMP007
DNT014977,DNR01708,1/09/2015,149.65,CAMP009
DNT014978,DNR03779,6/07/2017,292.28,CAMP008
DNT014979,DNR02240,3/02/2018,37,CAMP003
DNT014980,DNR01052,19/06/2021,85.29,CAMP003
DNT014981,DNR02138,22/09/2019,15.75,CAMP002
DNT014982,DNR04064,10/05/2023,139.77,CAMP006
DNT014983,DNR00046,14/12/2021,44.81,CAMP007
DNT014984,DNR03236,16/04/2017,58.7,CAMP009
DNT014985,DNR01635,8/03/2017,271.97,CAMP006
DNT014986,DNR03172,9/03/2020,41.1,CAMP009
DNT014987,DNR03944,23/08/2020,27.61,CAMP002
DNT014988,DNR03365,24/05/2017,16.5,CAMP004
DNT014989,DNR01742,11/07/2017,116.52,CAMP001
DNT014990,DNR03410,30/12/2018,28.22,CAMP006
DNT014991,DNR04447,27/07/2024,96.38,CAMP003
DNT014992,DNR03973,24/09/2019,31.38,CAMP010
DNT014993,DNR03771,27/01/2024,49.86,CAMP006
DNT014994,DNR00823,28/08/2017,71.09,CAMP001
DNT014995,DNR04085,23/12/2020,27.97,CAMP008
DNT014996,DNR02576,23/12/2019,246.76,CAMP006
DNT014997,DNR03943,8/10/2017,122.41,CAMP007
DNT014998,DNR00780,1/09/2024,19.64,CAMP009
DNT014999,DNR03449,17/07/2024,64.11,CAMP004
DNT015000,DNR01176,14/11/2020,162.31,CAMP004
DNT015001,DNR00209,30/09/2020,41.29,CAMP010
DNT015002,DNR03177,4/07/2017,19.7,CAMP004
DNT015003,DNR04620,21/06/2017,175.61,CAMP002
DNT015004,DNR01496,26/12/2017,17.45,CAMP003
DNT015005,DNR04570,22/02/2021,95.51,CAMP006
DNT015006,DNR04054,11/06/2015,121.07,CAMP002
DNT015007,DNR03785,4/10/2016,188.56,CAMP009
DNT015008,DNR03786,13/03/2017,18.28,CAMP010
DNT015009,DNR01092,31/03/2021,25.76,CAMP003
DNT015010,DNR03767,26/12/2023,110.37,CAMP010
DNT015011,DNR01208,28/02/2022,98.67,CAMP003
DNT015012,DNR01981,29/06/2016,53.53,CAMP006
DNT015013,DNR02890,22/02/2022,148,CAMP002
DNT015014,DNR03158,10/02/2020,55.99,CAMP004
DNT015015,DNR02366,26/01/2022,267.55,CAMP001
DNT015016,DNR02942,9/02/2024,21.12,CAMP004
DNT015017,DNR00185,4/08/2024,153.3,CAMP005
DNT015018,DNR00730,3/02/2018,257.53,CAMP005
DNT015019,DNR01312,9/12/2015,20.58,CAMP010
DNT015020,DNR04101,25/03/2020,329.72,CAMP002
DNT015021,DNR00223,18/09/2019,58.52,CAMP009
DNT015022,DNR02785,5/03/2020,274.05,CAMP007
DNT015023,DNR03409,5/06/2023,118.99,CAMP004
DNT015024,DNR00587,4/03/2023,193.62,CAMP005
DNT015025,DNR01005,11/11/2019,33.08,CAMP001
DNT015026,DNR02690,4/09/2016,84.08,CAMP010
DNT015027,DNR01404,11/01/2015,126.17,CAMP005
DNT015028,DNR00555,2/02/2017,92.72,CAMP006
DNT015029,DNR01871,24/01/2017,39.89,CAMP005
DNT015030,DNR03393,21/01/2018,173.52,CAMP006
DNT015031,DNR04645,25/08/2022,36.49,CAMP007
DNT015032,DNR04585,1/04/2017,18.77,CAMP006
DNT015033,DNR00448,24/10/2022,216.54,CAMP010
DNT015034,DNR04676,9/01/2024,46.67,CAMP002
DNT015035,DNR01820,11/03/2015,47.5,CAMP002
DNT015036,DNR01674,20/05/2015,92.76,CAMP009
DNT015037,DNR03036,17/11/2015,62.13,CAMP006
DNT015038,DNR00202,31/03/2015,351.19,CAMP010
DNT015039,DNR04682,9/01/2019,122.34,CAMP004
DNT015040,DNR00677,19/03/2020,28.99,CAMP010
DNT015041,DNR03050,4/03/2020,42.8,CAMP005
DNT015042,DNR00764,24/01/2021,29.42,CAMP005
DNT015043,DNR01360,26/03/2015,14.69,CAMP008
DNT015044,DNR01062,27/04/2016,150.32,CAMP005
DNT015045,DNR00316,11/05/2016,19.54,CAMP002
DNT015046,DNR00018,29/03/2020,18.26,CAMP002
DNT015047,DNR04536,7/08/2015,12.65,CAMP005
DNT015048,DNR01019,21/01/2023,47.02,CAMP004
DNT015049,DNR02116,4/01/2019,300.69,CAMP002
DNT015050,DNR02672,2/04/2019,99.92,CAMP006
DNT015051,DNR02563,16/03/2020,42.96,CAMP008
DNT015052,DNR02894,23/01/2016,50.46,CAMP002
DNT015053,DNR01035,16/12/2016,143.83,CAMP010
DNT015054,DNR01178,5/05/2017,227.95,CAMP007
DNT015055,DNR00667,5/06/2018,218.7,CAMP004
DNT015056,DNR04354,6/12/2019,180.04,CAMP005
DNT015057,DNR00884,8/05/2023,206.61,CAMP002
DNT015058,DNR04673,4/12/2018,55.85,CAMP010
DNT015059,DNR01703,1/04/2019,308.9,CAMP009
DNT015060,DNR00308,25/02/2017,173.61,CAMP003
DNT015061,DNR00087,8/03/2018,103.81,CAMP010
DNT015062,DNR03749,2/06/2015,17.61,CAMP001
DNT015063,DNR02338,27/02/2019,75.04,CAMP004
DNT015064,DNR01615,8/02/2018,191.22,CAMP001
DNT015065,DNR03408,19/11/2021,13.8,CAMP006
DNT015066,DNR01686,1/09/2017,102.96,CAMP004
DNT015067,DNR03330,20/09/2015,29.04,CAMP004
DNT015068,DNR02239,2/05/2021,92.77,CAMP009
DNT015069,DNR01719,2/01/2021,34.35,CAMP009
DNT015070,DNR02613,2/03/2020,59.74,CAMP007
DNT015071,DNR02439,24/03/2015,124.11,CAMP004
DNT015072,DNR01688,13/10/2021,69.58,CAMP009
DNT015073,DNR01420,2/12/2016,59.4,CAMP005
DNT015074,DNR01612,5/01/2019,210.53,CAMP010
DNT015075,DNR02570,19/11/2021,74.12,CAMP004
DNT015076,DNR03704,16/02/2016,348.33,CAMP005
DNT015077,DNR03494,7/02/2015,32.58,CAMP009
DNT015078,DNR03316,12/07/2023,118.03,CAMP001
DNT015079,DNR00198,14/02/2019,87.94,CAMP007
DNT015080,DNR00832,2/10/2023,57.59,CAMP009
DNT015081,DNR00104,25/07/2020,137.98,CAMP001
DNT015082,DNR02082,27/05/2024,92.75,CAMP003
DNT015083,DNR00337,21/02/2019,52.8,CAMP007
DNT015084,DNR03302,10/04/2015,205.57,CAMP004
DNT015085,DNR02332,9/10/2019,72.03,CAMP009
DNT015086,DNR00419,6/08/2018,111.33,CAMP010
DNT015087,DNR03380,4/07/2019,142.45,CAMP008
DNT015088,DNR02429,10/11/2019,19.35,CAMP010
DNT015089,DNR03741,23/04/2017,16.94,CAMP004
DNT015090,DNR04309,26/05/2020,116.15,CAMP003
DNT015091,DNR01514,7/12/2022,45.62,CAMP005
DNT015092,DNR03009,5/07/2023,136.31,CAMP007
DNT015093,DNR02232,8/03/2015,59.16,CAMP006
DNT015094,DNR01548,22/06/2018,55.08,CAMP007
DNT015095,DNR01875,24/08/2016,17.65,CAMP005
DNT015096,DNR04781,9/05/2024,103.42,CAMP002
DNT015097,DNR02289,6/04/2015,81.01,CAMP005
DNT015098,DNR04785,4/08/2016,560.3,CAMP007
DNT015099,DNR04216,18/09/2024,285.21,CAMP001
DNT015100,DNR02809,20/05/2018,15.87,CAMP005
DNT015101,DNR02236,29/11/2023,84.49,CAMP004
DNT015102,DNR03891,5/02/2015,130.74,CAMP007
DNT015103,DNR00531,3/12/2019,39.8,CAMP006
DNT015104,DNR03090,1/11/2020,17.61,CAMP007
DNT015105,DNR02068,16/10/2017,63.95,CAMP004
DNT015106,DNR01341,1/08/2021,63.17,CAMP005
DNT015107,DNR00772,7/06/2019,234.68,CAMP008
DNT015108,DNR00717,27/02/2016,108.35,CAMP003
DNT015109,DNR02557,28/12/2018,610.19,CAMP004
DNT015110,DNR03838,22/03/2015,12.56,CAMP010
DNT015111,DNR04512,20/04/2022,29.52,CAMP006
DNT015112,DNR03880,12/07/2016,34.34,CAMP007
DNT015113,DNR01015,15/10/2017,46.07,CAMP010
DNT015114,DNR03126,5/08/2019,14.82,CAMP009
DNT015115,DNR03128,7/03/2021,22.85,CAMP005
DNT015116,DNR00769,1/11/2017,34.37,CAMP003
DNT015117,DNR04002,6/01/2024,64.53,CAMP005
DNT015118,DNR02081,30/03/2018,94.09,CAMP002
DNT015119,DNR02113,14/08/2023,33.61,CAMP008
DNT015120,DNR02498,9/05/2020,47.71,CAMP004
DNT015121,DNR04530,24/05/2020,21.72,CAMP009
DNT015122,DNR03870,23/05/2015,290.37,CAMP003
DNT015123,DNR04503,24/12/2019,194.16,CAMP007
DNT015124,DNR01068,26/07/2024,106.78,CAMP003
DNT015125,DNR03895,19/02/2017,282.89,CAMP004
DNT015126,DNR04554,19/03/2024,31.4,CAMP002
DNT015127,DNR01806,5/03/2024,138.39,CAMP006
DNT015128,DNR03566,16/08/2019,88.26,CAMP005
DNT015129,DNR00644,8/09/2015,24.81,CAMP010
DNT015130,DNR02620,11/06/2019,165.49,CAMP010
DNT015131,DNR01844,16/06/2016,69.16,CAMP004
DNT015132,DNR00978,18/05/2016,33.5,CAMP004
DNT015133,DNR00957,16/08/2018,49.3,CAMP001
DNT015134,DNR01358,22/01/2016,45.81,CAMP003
DNT015135,DNR03373,24/04/2015,204.12,CAMP005
DNT015136,DNR04049,22/10/2015,63.95,CAMP002
DNT015137,DNR04350,20/10/2018,34.8,CAMP007
DNT015138,DNR00347,10/08/2024,52.79,CAMP003
DNT015139,DNR02106,8/08/2015,44.28,CAMP008
DNT015140,DNR01201,29/04/2019,22.94,CAMP002
DNT015141,DNR00974,25/12/2021,63.51,CAMP008
DNT015142,DNR04049,1/10/2016,155.58,CAMP005
DNT015143,DNR01761,24/04/2021,146.59,CAMP009
DNT015144,DNR02596,18/09/2015,118.53,CAMP009
DNT015145,DNR03428,1/07/2021,63.71,CAMP006
DNT015146,DNR03375,9/09/2023,32.56,CAMP003
DNT015147,DNR03435,23/01/2023,230.18,CAMP001
DNT015148,DNR00522,17/07/2021,102.98,CAMP001
DNT015149,DNR01963,28/09/2018,81.06,CAMP005
DNT015150,DNR00892,26/03/2024,44.96,CAMP010
DNT015151,DNR02390,17/04/2015,34.47,CAMP002
DNT015152,DNR03426,29/11/2024,128.32,CAMP010
DNT015153,DNR02681,18/11/2023,39.72,CAMP009
DNT015154,DNR02647,13/05/2020,129.65,CAMP003
DNT015155,DNR04039,24/02/2018,10.11,CAMP004
DNT015156,DNR00277,20/03/2017,30.83,CAMP010
DNT015157,DNR02182,9/02/2024,25.13,CAMP010
DNT015158,DNR02121,23/05/2022,40.46,CAMP002
DNT015159,DNR04343,20/12/2015,371.94,CAMP002
DNT015160,DNR04557,21/12/2023,30.85,CAMP003
DNT015161,DNR03855,5/04/2016,92.08,CAMP006
DNT015162,DNR04140,24/11/2019,41.72,CAMP007
DNT015163,DNR03462,26/09/2024,26.78,CAMP005
DNT015164,DNR04171,30/03/2019,369.38,CAMP008
DNT015165,DNR00005,6/06/2021,52.08,CAMP001
DNT015166,DNR03371,8/12/2021,119.73,CAMP002
DNT015167,DNR04165,20/02/2022,46.39,CAMP005
DNT015168,DNR03535,5/07/2019,97.87,CAMP001
DNT015169,DNR01614,22/08/2022,612.35,CAMP010
DNT015170,DNR02028,24/10/2024,29.66,CAMP007
DNT015171,DNR02447,25/08/2022,131.51,CAMP003
DNT015172,DNR02762,10/11/2020,17.11,CAMP006
DNT015173,DNR02555,9/08/2019,169.1,CAMP010
DNT015174,DNR02508,22/04/2022,33.24,CAMP007
DNT015175,DNR00265,26/09/2015,95.68,CAMP005
DNT015176,DNR03064,7/09/2024,264.2,CAMP007
DNT015177,DNR04103,8/01/2024,50.67,CAMP003
DNT015178,DNR00184,17/04/2022,15.08,CAMP008
DNT015179,DNR03648,18/01/2024,57.5,CAMP007
DNT015180,DNR02409,21/04/2015,95.99,CAMP004
DNT015181,DNR04173,25/08/2022,22.15,CAMP007
DNT015182,DNR03454,12/03/2021,61.43,CAMP010
DNT015183,DNR00580,5/05/2024,14.2,CAMP005
DNT015184,DNR01823,30/09/2016,41.69,CAMP010
DNT015185,DNR00526,26/06/2019,41.34,CAMP005
DNT015186,DNR01202,13/06/2020,29.42,CAMP003
DNT015187,DNR00009,6/10/2018,24.72,CAMP007
DNT015188,DNR03057,20/01/2018,78.82,CAMP004
DNT015189,DNR03636,1/09/2024,98.15,CAMP007
DNT015190,DNR01615,6/09/2017,34.31,CAMP007
DNT015191,DNR04644,4/04/2015,218.41,CAMP010
DNT015192,DNR01064,23/12/2017,155.1,CAMP004
DNT015193,DNR03045,10/11/2019,81.62,CAMP002
DNT015194,DNR02173,4/06/2016,133.79,CAMP006
DNT015195,DNR03901,3/02/2018,11.77,CAMP006
DNT015196,DNR02645,5/10/2020,152.62,CAMP005
DNT015197,DNR04268,12/09/2023,44.51,CAMP001
DNT015198,DNR02969,22/06/2016,87.17,CAMP002
DNT015199,DNR02520,20/06/2019,145.03,CAMP007
DNT015200,DNR04701,4/09/2015,22.81,CAMP003
DNT015201,DNR03718,13/08/2023,126.14,CAMP007
DNT015202,DNR02275,3/04/2016,25.6,CAMP002
DNT015203,DNR02987,14/01/2018,206.58,CAMP009
DNT015204,DNR01386,10/07/2020,26.93,CAMP009
DNT015205,DNR04537,9/07/2017,226.77,CAMP005
DNT015206,DNR00741,25/06/2022,23.09,CAMP005
DNT015207,DNR02479,13/04/2022,30.16,CAMP008
DNT015208,DNR03292,16/12/2021,30.88,CAMP009
DNT015209,DNR01828,26/04/2020,390.9,CAMP008
DNT015210,DNR02975,30/11/2024,99.59,CAMP010
DNT015211,DNR03350,28/08/2022,186.51,CAMP006
DNT015212,DNR03283,1/06/2016,278.34,CAMP002
DNT015213,DNR02296,20/10/2018,22.41,CAMP010
DNT015214,DNR04284,28/09/2015,44.74,CAMP010
DNT015215,DNR04722,4/01/2020,38.62,CAMP002
DNT015216,DNR04391,2/12/2021,193.51,CAMP002
DNT015217,DNR02467,29/09/2021,40.72,CAMP003
DNT015218,DNR03208,1/06/2022,72.39,CAMP005
DNT015219,DNR01530,29/06/2015,229.64,CAMP001
DNT015220,DNR03873,9/07/2015,308.11,CAMP009
DNT015221,DNR01313,12/11/2023,82.08,CAMP005
DNT015222,DNR01418,10/01/2017,10.38,CAMP007
DNT015223,DNR02782,14/06/2023,31.1,CAMP005
DNT015224,DNR02719,30/01/2024,213.13,CAMP010
DNT015225,DNR01230,18/02/2018,190.71,CAMP003
DNT015226,DNR04375,17/11/2024,42.27,CAMP003
DNT015227,DNR03934,12/03/2019,69.8,CAMP004
DNT015228,DNR03969,26/05/2017,104.57,CAMP010
DNT015229,DNR01565,9/10/2016,76.06,CAMP003
DNT015230,DNR02179,30/11/2019,325.48,CAMP010
DNT015231,DNR03244,7/01/2023,90.92,CAMP006
DNT015232,DNR02731,7/12/2023,44.75,CAMP005
DNT015233,DNR03549,28/05/2017,285.69,CAMP001
DNT015234,DNR03939,23/11/2021,20.08,CAMP004
DNT015235,DNR01176,13/09/2020,17.44,CAMP008
DNT015236,DNR00959,13/04/2022,209.02,CAMP009
DNT015237,DNR01624,23/03/2016,84.57,CAMP010
DNT015238,DNR02551,14/08/2021,84.21,CAMP006
DNT015239,DNR01554,4/11/2016,156.84,CAMP004
DNT015240,DNR00283,18/03/2024,131.62,CAMP010
DNT015241,DNR00591,24/10/2016,29.31,CAMP002
DNT015242,DNR04374,28/12/2018,141.77,CAMP009
DNT015243,DNR02193,10/04/2020,187.15,CAMP008
DNT015244,DNR00151,2/07/2016,44.27,CAMP005
DNT015245,DNR04605,28/12/2015,77.4,CAMP008
DNT015246,DNR02327,26/07/2021,110.18,CAMP006
DNT015247,DNR00945,14/10/2017,152.57,CAMP001
DNT015248,DNR03829,18/01/2022,150.6,CAMP008
DNT015249,DNR01038,1/11/2023,264.6,CAMP005
DNT015250,DNR03796,7/10/2023,172.92,CAMP003
DNT015251,DNR04755,9/07/2015,77.8,CAMP001
DNT015252,DNR04174,9/03/2016,85.32,CAMP008
DNT015253,DNR02241,31/05/2019,96.14,CAMP006
DNT015254,DNR03212,9/11/2016,233.52,CAMP007
DNT015255,DNR03287,11/08/2016,122.48,CAMP003
DNT015256,DNR02388,11/12/2024,26.9,CAMP010
DNT015257,DNR03782,28/09/2024,24.31,CAMP008
DNT015258,DNR03706,19/02/2024,464.77,CAMP003
DNT015259,DNR04338,17/03/2015,298.88,CAMP005
DNT015260,DNR03603,16/07/2019,68.76,CAMP006
DNT015261,DNR01872,12/03/2019,28.78,CAMP008
DNT015262,DNR04209,15/12/2021,158.4,CAMP005
DNT015263,DNR03091,19/10/2019,108.41,CAMP001
DNT015264,DNR00714,28/07/2024,103.58,CAMP001
DNT015265,DNR00289,21/12/2018,61.97,CAMP006
DNT015266,DNR03535,11/08/2020,209.67,CAMP010
DNT015267,DNR03663,14/07/2021,52.21,CAMP006
DNT015268,DNR02031,29/05/2023,10.45,CAMP010
DNT015269,DNR04509,12/09/2021,58.97,CAMP010
DNT015270,DNR03962,20/01/2020,67.04,CAMP007
DNT015271,DNR02232,10/12/2023,22.38,CAMP007
DNT015272,DNR02130,19/04/2019,38.27,CAMP009
DNT015273,DNR00719,24/07/2022,143.23,CAMP006
DNT015274,DNR04000,16/04/2019,42.72,CAMP010
DNT015275,DNR00854,15/04/2022,271.96,CAMP003
DNT015276,DNR00830,23/11/2016,57.6,CAMP003
DNT015277,DNR03617,29/08/2023,71.05,CAMP004
